Employee ID,First Name,Last Name,Gender,Date of Birth,Job Title,Department,Manager Name,Hire Date,Email,Phone Number,Address,City,State,Country,Postal Code,Salary,Employee Status,Date of Termination,Performance Rating
329298,Anna,Johnson,Female,2006-03-28,Community education officer,HR,Michelle Taylor,2014-10-22,jennifer84@example.com,(577)315-4176x60456,4576 Knapp Viaduct,Waltonfurt,Mississippi,Svalbard & Jan Mayen Islands,62607,134316,Inactive,2021-08-16,4
903167,Johnathan,Kaufman,Male,1996-12-12,Manufacturing engineer,HR,Alan Lambert,2020-07-06,brendacollins@example.com,(917)450-4998,75442 Adam Club Suite 069,New Margaret,New Jersey,Slovenia,89556,70429,Inactive,2020-08-28,3
64700,Noah,Mendoza,Female,1986-12-05,Podiatrist,HR,Breanna Sanchez,2016-03-09,john31@example.net,001-839-733-0111x840,855 Flores Dale Suite 529,Garcialand,Louisiana,Congo,54511,119772,Inactive,2022-01-29,3
476916,Jasmine,Mills,Female,1963-08-26,Production manager,Sales,Nichole Gonzalez,2023-03-25,fmarquez@example.net,755.866.9633,78256 Heather Rapid Apt. 624,Villaport,South Dakota,Latvia,55669,132232,Active,,5
205443,Phillip,Mcclure,Female,1968-01-16,Plant breeder/geneticist,Sales,Michelle Copeland,2022-12-13,elee@example.net,001-290-510-2719x0952,12151 Cynthia Knoll Suite 244,Barkerberg,Arizona,Bhutan,51709,84116,Inactive,2023-05-30,4
662877,Latoya,Guzman,Female,1961-03-05,"Scientist, research (maths)",HR,Keith Dennis,2021-03-19,marcusnunez@example.org,403-207-5598x414,8435 Tony Land,Port Stephanieborough,West Virginia,Tonga,32843,64129,Active,,5
670722,Shelby,Cunningham,Female,1960-05-10,Counselling psychologist,Finance,Joseph Turner,2018-02-18,johnsonchristine@example.com,718.723.5327x7376,6172 Kelly Fork Suite 548,West Taylorville,Idaho,United States of America,51571,93252,Inactive,2021-01-08,1
934611,Frances,Carpenter,Male,2000-01-06,Geographical information systems officer,HR,Steven Williams,2017-01-20,reedsarah@example.org,743.439.0627,7339 Marie Rapids Apt. 371,East Valeriestad,Rhode Island,Ecuador,74865,131333,Inactive,2020-12-25,3
700404,Samantha,Rush,Male,1964-06-05,Chartered public finance accountant,Marketing,Shelby Lopez,2017-09-16,whitakerjasmin@example.net,001-659-610-0443x6436,29691 Hernandez Spurs Apt. 072,South Raymond,North Carolina,Dominican Republic,42331,60605,Inactive,2018-02-08,5
888331,Courtney,Orr,Female,1995-10-22,IT consultant,Operations,Timothy Brown,2018-05-29,amberwatson@example.org,8099006325,4658 Martinez Expressway Suite 703,Joshuachester,South Dakota,Cuba,29365,64092,Inactive,2021-05-31,4
680009,Kristina,Hodges,Female,1994-08-25,Higher education careers adviser,Engineering,Matthew Goodman,2018-02-09,david57@example.org,718-851-7696x59596,33752 Ashley Locks,Zacharyberg,Colorado,Algeria,74419,60939,Active,,2
341906,Christopher,Baker,Female,1991-05-10,Theatre manager,Operations,Micheal Le,2022-05-27,jerrysanders@example.org,314-526-4302x970,29821 Christine Flats Suite 243,East Catherine,Mississippi,Antigua and Barbuda,11897,133886,Inactive,2024-01-29,5
941379,Dean,Green,Female,1988-02-16,"Therapist, art",Finance,James Brown,2023-12-24,nryan@example.net,+1-847-867-9007x82446,483 Noble Viaduct Apt. 943,Wagnerstad,Washington,Andorra,69887,82857,Inactive,2024-03-03,5
350431,Kristin,Simmons,Female,1971-03-29,Multimedia programmer,Marketing,Ariana Jefferson,2018-04-12,marknavarro@example.org,534.668.9270x4723,6610 Garcia Hills Suite 180,Bergfurt,Hawaii,Macao,72446,90608,Inactive,2019-09-20,5
285043,Teresa,Munoz,Female,1959-12-27,Financial trader,Operations,Savannah Malone,2020-10-27,meyerronald@example.net,261-334-4088x33183,347 Richards Unions Apt. 377,Lake Tara,Oklahoma,Sri Lanka,00810,51935,Active,,2
975574,Lauren,Jones,Male,1965-03-19,Retail banker,Finance,Henry Smith,2017-04-20,bethanycox@example.org,433-363-1409,0231 Webb Bypass,East Cindytown,Kansas,Bolivia,87413,141355,Inactive,2022-09-15,4
335754,Raymond,Johnston,Male,1959-03-23,"Accountant, chartered public finance",Operations,Daniel Perkins,2016-01-16,vbennett@example.org,001-624-948-3438x71515,9117 Rachael Spurs Suite 027,New Tammy,Arizona,Tanzania,33860,46976,Active,,5
248948,Diane,Oconnor,Male,1995-10-20,"Engineer, drilling",Finance,Courtney Bradley,2016-08-19,maryjackson@example.com,+1-900-859-3241x83252,2021 Daniel Mews,Elliottport,Hawaii,Marshall Islands,98164,68194,Active,,4
518109,Erin,Garcia,Male,1985-12-22,Product designer,Sales,Daniel Pratt,2022-08-29,mdoyle@example.org,(851)953-8642,22099 Miller Spur,Jasontown,Maine,Yemen,88805,41563,Inactive,2022-10-28,2
637884,Alejandra,Maxwell,Male,2003-12-06,"Lighting technician, broadcasting/film/video",Engineering,Seth Pope,2014-09-27,warren28@example.com,(577)203-7846x79700,4405 Marc Stravenue Apt. 172,Jacksonmouth,Kansas,Venezuela,95539,58028,Active,,5
27051,David,Norris,Male,1967-07-28,"Administrator, arts",Finance,Daniel Walton,2015-10-08,jonathansimmons@example.org,(780)319-9050x2406,747 Jennifer Mount,Lake Philipside,Minnesota,Wallis and Futuna,58163,114283,Inactive,2022-08-31,5
998379,James,Sandoval,Male,1976-01-08,Banker,Marketing,Joanna Munoz,2019-12-07,amy13@example.net,+1-881-390-1145x67677,49601 Williams Drives Apt. 764,Charlesfort,New Jersey,Senegal,05759,56899,Active,,2
582084,Adam,Padilla,Female,1974-05-06,Industrial/product designer,Marketing,William Martin,2022-07-12,marcuslopez@example.org,9955928489,872 Bernard River Apt. 357,East Hollyview,Alaska,Uganda,80770,71808,Inactive,2023-05-11,4
748544,Catherine,Rice,Female,1978-03-03,"Social research officer, government",Finance,Joseph Byrd,2018-12-02,luisblake@example.net,(923)591-8867x622,34062 Melissa Loop Suite 334,North Joseberg,Colorado,Holy See (Vatican City State),52714,130402,Active,,3
925094,Hannah,Cooper,Female,1973-02-07,Oncologist,HR,Lauren Rice,2021-10-31,olivialee@example.com,6446455143,11754 Carter Port,Timothyport,Hawaii,Serbia,11124,122808,Inactive,2024-06-28,2
805595,Kevin,Young,Male,1983-09-04,Cabin crew,HR,Claire Martinez,2021-08-19,karen92@example.com,+1-964-729-9872x47353,3007 Pacheco Green,Tinaland,North Dakota,Cyprus,36933,102928,Active,,2
51083,Matthew,Owens,Male,1976-05-23,"Journalist, broadcasting",Operations,James Jones,2023-04-03,taylorrichard@example.com,678.862.4301,6961 Nicholas Way,Allenmouth,Maryland,New Caledonia,13927,146437,Active,,1
544077,Roberta,Harper,Male,1984-12-11,Lexicographer,Engineering,Roger Atkinson,2019-03-23,lmiller@example.org,212-250-2316,27289 Mccormick Wall Apt. 212,New Peterland,Kentucky,San Marino,92515,120884,Inactive,2022-05-21,2
38468,Melissa,Montgomery,Female,2000-09-27,Trade union research officer,Operations,Karen Chavez,2019-02-20,antoniobrown@example.org,814-342-4607x3723,528 Singh Station Suite 757,Lewisfort,Vermont,Serbia,80298,106039,Active,,5
240776,Anthony,Edwards,Female,1997-10-22,"Psychotherapist, child",Operations,Lori Davidson,2018-04-01,bwallace@example.com,510-259-3948x1504,6028 Saunders Roads,Montgomeryfurt,Nevada,Saint Barthelemy,02477,120924,Inactive,2021-04-14,2
322179,Erica,Solomon,Female,1959-11-09,"Radiographer, diagnostic",Finance,Megan Robles,2016-03-05,daviskelly@example.com,(626)744-1802,85935 Brooks Junction Apt. 437,Gallaghershire,Michigan,Argentina,59124,134730,Inactive,2021-08-31,3
481031,Paula,Tucker,Female,1996-10-23,Manufacturing engineer,Operations,Samantha Moore,2015-12-27,georgerivera@example.net,+1-446-479-0175,294 Murphy Estates Apt. 967,Erikashire,Oregon,Nicaragua,07413,58639,Active,,2
697065,Zachary,Adams,Female,1958-10-03,Barrister's clerk,Sales,Jose Davis,2024-05-25,pughjustin@example.com,001-957-853-8513,2946 Larry Stream,Adkinstown,Louisiana,Bahamas,67494,86421,Active,,1
417199,Krystal,Harris,Female,1963-11-18,Broadcast presenter,Sales,Carol Fox,2017-11-27,lthomas@example.net,(859)233-8041x9171,30854 Miller Run,Johnchester,Arkansas,Papua New Guinea,24190,128733,Active,,5
962624,James,Walker,Male,1969-06-20,Broadcast engineer,Engineering,Betty Spears,2022-12-14,djimenez@example.com,236.557.6455x459,195 Harris Trail Apt. 102,Webershire,Massachusetts,Holy See (Vatican City State),27426,70807,Active,,5
648301,Jessica,Taylor,Male,1971-07-12,Charity fundraiser,HR,Michael Mcgee,2015-11-18,terri85@example.com,001-907-602-6406x2606,1448 Kim Coves,Haleyside,Kansas,Saint Pierre and Miquelon,33921,126625,Active,,4
731133,Natasha,Snow,Female,1975-08-28,Audiological scientist,HR,Brandy Brown,2024-05-02,mandy25@example.org,+1-402-635-8937x71258,949 Lynn Lights,Colleenland,West Virginia,Romania,92302,116543,Inactive,2024-07-17,3
688716,Yvonne,Murillo,Female,1975-10-21,IT technical support officer,HR,John Silva,2015-03-17,charles52@example.com,(286)378-5547,9501 Bennett Cape Apt. 672,Rebeccaberg,North Carolina,Qatar,04152,47509,Inactive,2023-01-21,1
507047,Rachel,Johnson,Female,1975-02-11,Geophysicist/field seismologist,Operations,Melissa Williams,2018-12-01,gutierrezjeffrey@example.com,9797921645,5428 Misty Trace,Burnshaven,Michigan,Uruguay,12338,86538,Active,,4
951341,Nicole,Meyer,Male,1982-05-05,Mechanical engineer,Operations,Taylor Schwartz,2020-11-24,fbyrd@example.com,(789)740-9363x64605,611 Jamie Isle,Joyceburgh,Florida,Eritrea,49187,49783,Active,,3
414110,Catherine,Jones,Male,1964-03-29,Dance movement psychotherapist,Operations,Jenna Berger,2022-05-14,angela69@example.com,+1-348-879-8963,52704 Paul Wells,East Kathleen,Oregon,Saint Martin,10800,95306,Inactive,2023-05-14,2
4534,Shelly,Anderson,Female,1986-04-12,Theatre director,Operations,Katie Rodriguez,2021-05-03,teresamullins@example.org,001-586-837-0855,2230 Lopez Mall,Harrisstad,New York,Korea,49484,91326,Inactive,2024-08-05,2
637519,Abigail,Mcbride,Male,1978-12-21,Actuary,Operations,Austin Wyatt,2017-05-28,nharris@example.org,382-474-6352x3561,80695 Levy Shore,New Matthewland,Virginia,Bosnia and Herzegovina,12806,125965,Active,,5
799128,Christian,Washington,Male,1972-12-03,"Nurse, adult",Marketing,Paul Perez,2019-11-11,ethompson@example.net,526.559.8450,029 Travis Burgs Apt. 753,Cynthiaborough,Texas,Samoa,14611,126527,Active,,2
745006,John,Cooper,Female,2005-07-22,Landscape architect,Marketing,Shannon Garcia,2020-07-08,limaria@example.net,305.468.7807,2494 Vincent Estate Apt. 882,Lake Charlesville,Louisiana,Namibia,61686,97896,Inactive,2021-08-28,4
602243,Christopher,Ross,Male,1986-06-22,Management consultant,Marketing,Robert Reed,2023-05-04,susanwarner@example.com,695-649-0294,457 Bass Lodge,Jonesbury,Ohio,Mauritania,57770,84991,Inactive,2023-05-30,1
741378,Patricia,Rosales,Female,1999-02-20,Logistics and distribution manager,Operations,Richard Wallace,2017-11-19,sophiaelliott@example.net,001-859-836-0194x1270,536 Janice Park,South Derekberg,Alaska,United Kingdom,29794,123084,Active,,5
985471,Andrea,Harding,Male,1959-06-21,Technical brewer,Sales,Ronald Phelps,2021-12-26,scottblackburn@example.org,+1-373-244-8365x6707,5743 Burns Bypass Suite 467,New John,Montana,El Salvador,95633,118248,Active,,5
992239,Julia,Peterson,Female,1996-02-08,Site engineer,Marketing,Julie Allen,2015-07-19,zachary86@example.net,802-853-1292,4780 Anna Path,West Alexisland,Wyoming,French Polynesia,51108,56010,Inactive,2023-06-27,5
805900,Jessica,Williams,Male,1998-02-26,Automotive engineer,Engineering,Shannon Stone,2020-02-21,philip34@example.net,343.769.3908x9413,1832 James Bridge Suite 428,Dianaburgh,Minnesota,Norfolk Island,09382,53574,Active,,5
688091,Bobby,Campos,Female,1959-09-03,Technical brewer,Finance,Gabriel Ray,2015-10-07,lawrencewest@example.net,001-290-832-3887x6766,895 Patricia Tunnel,Alvinborough,Oregon,New Zealand,62155,112104,Active,,5
483535,Justin,Caldwell,Male,1960-02-23,"Secretary, company",Engineering,William Russell,2017-06-07,cynthiasalas@example.com,001-602-366-3820x715,33117 Brown Mill Suite 677,New Derrickside,Oklahoma,New Caledonia,18166,140039,Active,,2
61945,Sandra,Schmidt,Female,1980-06-10,Primary school teacher,Finance,Arthur Gordon,2017-11-07,erinsmith@example.com,6679787192,5571 Sandra Haven,Woodsview,Vermont,Haiti,12919,131014,Inactive,2019-10-19,3
474593,Michael,Thompson,Female,1979-02-20,Human resources officer,Operations,Lisa Colon,2023-09-28,tonyamorris@example.net,(599)701-8511x15673,7646 Kaiser Run,Brianchester,Wisconsin,Tonga,70238,41211,Active,,5
770947,Jason,Jones,Male,1976-04-30,Politician's assistant,Finance,Jacqueline Thompson,2022-12-10,william60@example.org,+1-745-463-3389x2349,7051 Boyer Well Suite 782,Leeside,Alabama,Swaziland,84365,66545,Active,,3
710130,Joanne,Odonnell,Female,1964-09-22,Multimedia programmer,Engineering,Elizabeth Burgess,2021-04-28,jenniferwatts@example.net,(697)947-6237x0385,268 Ashley Ways Apt. 192,Lake Ashley,Louisiana,Bermuda,93919,63029,Active,,2
535223,Karen,Smith,Female,1971-04-24,Magazine features editor,HR,Gina King,2016-04-22,joshua54@example.org,+1-292-258-8314,6303 William Meadows,Leeport,South Carolina,Algeria,40917,98559,Inactive,2020-01-28,3
105132,Ronald,Mcguire,Female,2003-03-20,Corporate treasurer,Engineering,James Chan,2020-12-06,warrengerald@example.net,(285)464-3476x08823,728 Foster Wells Apt. 631,Harristown,Oklahoma,French Polynesia,51284,45489,Active,,4
165357,Julie,Ponce,Male,1993-09-06,"Administrator, education",HR,Shirley Haynes,2021-08-02,charlotte84@example.net,349.811.6343x0310,66228 Cox Island Suite 140,Shawnfurt,Georgia,Central African Republic,75859,86136,Active,,1
664644,Aaron,Collins,Female,1964-02-15,Animator,Marketing,Jessica Schroeder,2015-06-09,whitepedro@example.org,869-401-7495x3891,1066 Gardner Heights Suite 732,South Michaelburgh,Utah,Falkland Islands (Malvinas),20538,67716,Active,,3
279001,Julia,Boone,Male,1990-01-22,Camera operator,Engineering,Dawn Smith,2022-08-03,christinabrooks@example.org,705.506.6714,317 Jonathan Ports,Michaelland,Hawaii,Mongolia,72905,131095,Active,,3
790356,Katherine,Thompson,Male,1970-12-08,"Runner, broadcasting/film/video",Operations,Rachel Jones,2017-10-09,hicksmichele@example.net,(421)776-8012x696,0732 Brady Rapid,East Paigeport,Kansas,Austria,32884,147260,Active,,3
48053,Judy,Jackson,Female,1999-07-19,Occupational psychologist,HR,Kristina Allen,2018-08-12,kenneth37@example.net,(554)539-9942x8580,641 Hawkins Shoal,Port David,Tennessee,Aruba,68047,81854,Active,,3
60005,Karen,Nelson,Female,2003-08-30,Claims inspector/assessor,Finance,Brenda Huff,2016-09-12,rhondaowens@example.org,509-307-4447,1740 James Glens,Prestonhaven,Vermont,Falkland Islands (Malvinas),69963,91921,Inactive,2023-02-11,4
218216,Timothy,Norman,Female,1986-03-30,Multimedia programmer,Engineering,Scott Robinson,2021-02-17,saundersmelissa@example.com,512-408-1803x689,89404 Beverly Trail Suite 160,South Cathy,Virginia,Greenland,63828,97823,Inactive,2024-01-24,2
962625,Russell,Castro,Male,1973-06-18,Child psychotherapist,Marketing,James Harrison,2015-11-16,qedwards@example.net,+1-513-553-7642,95395 Joy Vista,Williamsside,Minnesota,Comoros,24204,118654,Inactive,2020-10-23,2
739053,Michelle,Davis,Female,2000-11-04,Town planner,Marketing,Mary Torres,2020-04-16,jessica37@example.com,3496909678,5977 Chelsea Court Apt. 340,Theodorefurt,Ohio,United Kingdom,96091,116094,Active,,1
544094,Michelle,Smith,Male,2004-08-03,Research scientist (maths),Finance,Ruben Fowler,2018-05-06,wellsjennifer@example.org,388-877-1699,723 Wright Track Apt. 104,Scottside,Virginia,Italy,59385,54467,Active,,4
343609,Lisa,Benson,Male,1996-05-04,Cytogeneticist,Sales,Mary Martin,2023-01-15,rhonda24@example.net,+1-991-596-0841x58553,437 Harris Pines,Miguelfurt,New York,Angola,65126,147686,Active,,4
787874,Cindy,Scott,Male,1977-02-18,Industrial/product designer,Engineering,Adam Francis,2019-04-26,muellermike@example.org,(931)406-4079,228 Curry Inlet Apt. 734,Wandafort,Oregon,Swaziland,97605,118539,Active,,3
120489,Laura,May,Female,2005-08-16,"Engineer, broadcasting (operations)",Marketing,Ricky Holloway,2020-03-01,sean58@example.com,+1-737-210-5392,771 Lee Locks Apt. 174,Lake Andrew,Arkansas,Uzbekistan,21184,85900,Inactive,2020-07-24,1
307775,David,Mccullough,Female,2005-02-09,Occupational psychologist,Marketing,Steven Hernandez,2014-09-14,jrodriguez@example.com,001-671-476-3506,99043 Tony Stravenue Suite 762,Port Nicole,Arizona,Cambodia,97263,85579,Inactive,2015-12-04,2
415515,Danielle,Esparza,Male,1980-05-16,"Sales professional, IT",Finance,Wendy Nelson,2022-11-26,matthewbrown@example.com,(278)420-3690x6155,34097 Clayton Dale Apt. 066,Grahammouth,Maine,Palau,01058,82509,Active,,2
291206,Eric,Bonilla,Male,2005-10-03,Paramedic,Sales,Joshua Rogers,2017-07-12,dmcintyre@example.net,+1-805-981-3805x73213,5552 Rodriguez Crest Apt. 705,Tinatown,Mississippi,Zimbabwe,21005,121644,Inactive,2022-04-23,1
417834,Amanda,Preston,Female,1978-05-19,Chief Executive Officer,HR,Kelsey Cooper,2024-09-03,urios@example.net,(392)763-5600x6255,9751 Thomas Pike,Briannaborough,California,Syrian Arab Republic,23131,99551,Active,,3
802403,Miranda,Aguirre,Female,1994-10-04,Advertising account planner,Operations,Carl Chaney,2021-11-22,danielhurley@example.com,001-616-946-1526x53222,810 Joseph Spurs,East Brandimouth,California,Nicaragua,73687,110155,Inactive,2024-04-03,1
630289,Nichole,Barrett,Male,1989-02-21,Immigration officer,Sales,Elizabeth Lowery,2016-09-21,patriciarobertson@example.com,001-293-300-8058x89905,33405 Angela Streets Apt. 056,West Susan,North Dakota,Saint Helena,86653,96638,Active,,2
110793,Kimberly,Key,Male,1986-08-28,Patent examiner,Sales,Kevin Johnson,2017-01-09,martinstephanie@example.com,(276)942-8125x98362,884 George Vista Apt. 609,North John,Colorado,Saint Kitts and Nevis,34542,137660,Inactive,2020-07-28,3
720212,Michael,Baldwin,Male,1987-03-31,"Nurse, adult",Finance,Travis Valencia,2023-05-30,clarkjustin@example.net,+1-750-243-8964x164,95322 Andrew Drive Suite 876,Cliffordburgh,Nebraska,Bolivia,29018,127752,Inactive,2024-06-13,3
263502,Luke,Sanders,Male,2005-07-02,IT trainer,Sales,James Sanchez,2015-04-23,miguelschultz@example.com,(478)285-9881,656 Gregory Shores Suite 276,East John,Ohio,Dominica,11367,145670,Active,,4
356994,Jerry,King,Male,2000-05-29,Training and development officer,Operations,Karen Cooper,2020-06-18,vconley@example.org,(828)401-7710,0269 Adams Fork Suite 341,Heatherland,Alaska,Samoa,28938,64415,Active,,1
867154,Allison,Massey,Female,1990-08-02,"Teacher, primary school",Operations,Brendan Coleman,2022-12-20,thomas20@example.net,510-940-8384,0187 Dawson Turnpike,Dawnborough,West Virginia,Venezuela,37529,58673,Active,,3
222028,Brittany,Pugh,Male,1967-10-22,"Geneticist, molecular",HR,Michael Duran,2022-10-22,dcarrillo@example.com,357-650-2188x521,0363 Brandi Locks Suite 884,Port Kristen,Wisconsin,San Marino,87946,77402,Inactive,2024-04-08,3
656255,Heather,Matthews,Male,1983-10-09,Retail manager,Sales,Larry Mullins,2015-08-24,ujohnston@example.org,+1-992-685-3202x54616,778 April Trace Suite 361,Port Audrey,South Carolina,Saint Barthelemy,38587,142271,Inactive,2017-12-10,5
738473,Teresa,Wilson,Female,1988-07-07,Early years teacher,HR,Stephanie Cook,2015-07-28,montgomerysteven@example.com,996.926.3896x5499,782 Andrew Plaza,North Kristinaville,West Virginia,Equatorial Guinea,23819,106140,Inactive,2016-07-20,4
414305,Ian,Miller,Female,1980-09-12,Theatre director,Finance,Daniel Camacho,2015-06-03,ogriffin@example.net,+1-608-800-4587x24227,2948 Melissa Key Apt. 719,Mooremouth,California,Cocos (Keeling) Islands,86030,68461,Inactive,2019-06-02,2
343457,Jesse,Reynolds,Female,2004-08-29,Product/process development scientist,Operations,Timothy Wallace,2018-12-16,paulwhitaker@example.com,+1-975-303-1049,77128 Stephanie Loop Apt. 990,Kirbyfurt,Montana,Tuvalu,93297,94041,Inactive,2022-12-29,3
158923,Laura,Hurst,Male,1989-12-17,Communications engineer,HR,Keith Hall,2021-04-30,zmason@example.org,001-903-825-3695x2558,50781 Donna Fall Apt. 947,Adamschester,West Virginia,Philippines,09935,64040,Inactive,2022-06-08,1
638995,Heidi,Kramer,Male,2003-05-09,Ophthalmologist,Operations,Sarah Rodriguez,2024-06-11,cthompson@example.com,(544)239-0951x9566,636 Jennifer Crest,West Erikafurt,Kentucky,Azerbaijan,58871,106901,Inactive,2024-09-03,1
315055,Mary,Mason,Male,1972-08-10,Medical physicist,HR,Morgan Watts,2022-10-19,cassandradiaz@example.org,629.259.8677x7055,29969 Mark Squares Apt. 700,New John,Wyoming,Qatar,14246,67806,Active,,4
534054,Ashley,Ruiz,Female,1987-04-28,Advertising account planner,HR,Caleb Hamilton,2023-12-19,charles77@example.org,001-329-918-4251x956,558 Eric Square Suite 528,Angelatown,Nevada,Congo,01253,142738,Active,,2
573506,Kimberly,Reeves,Male,1974-09-21,Marketing executive,HR,Amy Gonzales,2023-03-01,brookspatricia@example.com,+1-764-772-6847x464,2831 Sandra Crossing,Jessicaton,North Dakota,Mayotte,06938,110758,Inactive,2024-01-08,3
775982,Lance,Walls,Female,1960-06-07,Lexicographer,Sales,Daniel Smith,2023-09-15,rodriguezanna@example.net,+1-367-597-4476,866 Maria Turnpike Suite 653,East Kevin,New Hampshire,Kenya,36742,137485,Inactive,2023-12-01,2
998949,Timothy,Shannon,Male,1969-04-28,Planning and development surveyor,HR,Wayne Jensen,2015-12-16,aaron37@example.com,387.634.5052,0472 Johnson Neck,Martinland,Louisiana,Guinea,77505,103807,Inactive,2022-12-04,2
395993,Allen,Patel,Female,1998-03-15,Colour technologist,Sales,Angela Gonzales,2019-10-06,orowland@example.com,(753)997-8858x74895,19844 Rubio Stream,Brownchester,Kansas,Tanzania,74489,81960,Active,,3
502154,John,Woods,Female,1974-10-27,Print production planner,Operations,Eric Thomas,2023-05-01,zachary75@example.com,991-589-8755,290 Samantha Islands,West Justinville,New Hampshire,Denmark,50280,82216,Inactive,2023-05-26,3
338186,Jessica,Jones,Male,1977-07-24,Immunologist,HR,Kelly Martinez,2022-09-05,hooperjacob@example.org,906.753.3535,628 Jessica Crest,Hendrickshaven,New York,Monaco,64568,140126,Inactive,2023-10-01,4
683294,Michele,Thomas,Female,1971-08-25,"Psychologist, occupational",Marketing,John Chapman,2022-09-02,probinson@example.net,001-236-266-0979x7855,5072 Moore Ridge Apt. 107,Lake Hunter,Georgia,Iraq,47122,59361,Inactive,2023-01-02,5
362421,Keith,Young,Female,2000-12-17,Industrial buyer,Operations,Christian Bell,2023-03-14,jonesscott@example.org,001-987-224-5819,75538 Michael Streets Suite 597,South Adrienne,South Carolina,Yemen,49123,44356,Inactive,2023-12-10,1
86057,Lauren,Christian,Female,1999-12-07,Pathologist,Marketing,Hunter Chan,2023-10-16,stewartamy@example.net,602.478.5379x821,37173 Monica Meadow Apt. 908,Alyssaton,Nebraska,Monaco,34685,129583,Active,,4
816173,Sarah,Black,Male,1987-07-04,Probation officer,HR,James Foster,2020-05-29,zwilliams@example.com,955.495.7354x1057,40258 Anthony Plains Suite 587,East Matthew,North Carolina,French Guiana,99600,87158,Inactive,2020-10-20,2
551965,Andrew,Roberts,Male,1959-10-24,Historic buildings inspector/conservation officer,Engineering,Mitchell Mccormick,2019-11-06,darylgray@example.net,+1-916-711-5566x13404,04584 Stacy Plaza,East Connie,Alaska,Iraq,75301,121653,Active,,4
325235,Catherine,Parker,Male,1981-04-15,Press sub,Operations,Michael Horton,2023-04-22,knappjeffrey@example.net,(338)936-4722x4558,335 Kimberly Trail,Monicaburgh,Kentucky,Faroe Islands,85291,123368,Inactive,2023-10-31,4
703797,Catherine,Townsend,Male,1976-05-17,Marketing executive,HR,Brittany Vaughan,2024-01-11,nelsonteresa@example.net,+1-886-372-5140,99873 Tyler Bridge Apt. 668,East Patriciabury,South Dakota,Mayotte,39043,89771,Active,,2
576209,Cody,Brown,Female,1975-11-13,"Journalist, magazine",Finance,Sara Cruz,2017-04-21,scott12@example.com,861.427.6987,579 Freeman Lakes,New Brianshire,Tennessee,Madagascar,81358,142713,Inactive,2021-04-08,1
947643,Jesse,Robinson,Female,1992-06-13,Chief Marketing Officer,Marketing,Benjamin Ramirez,2021-03-15,bakerrebekah@example.com,616.750.4415x264,694 Scott Shoals,Port Jeffreymouth,Oklahoma,Aruba,33831,117979,Inactive,2021-10-10,4
21934,Carrie,Cochran,Male,1988-12-03,Fine artist,Sales,Philip Nguyen,2017-06-30,rachel76@example.org,001-574-714-6440x261,2555 Miller Flat,Port Shirley,Washington,Cape Verde,12072,67239,Inactive,2023-05-07,1
377576,Melvin,Kirby,Female,1977-04-13,Consulting civil engineer,Operations,Michael Thomas,2022-11-18,adam68@example.net,+1-508-548-2072x7126,29378 Jessica Gateway Apt. 672,Wrightberg,Nebraska,Brunei Darussalam,59329,98609,Inactive,2023-07-02,4
455519,Nicole,Rogers,Male,1998-03-16,"Horticulturist, commercial",Marketing,Amanda Griffin,2022-06-25,brandy29@example.com,899-631-3675x726,536 Merritt Rue,Port Jacob,Illinois,Belarus,52514,56179,Active,,1
507157,Shannon,Smith,Male,1979-04-10,Architectural technologist,HR,Angela Ferguson,2017-11-30,cristianflores@example.net,001-418-201-6648x0236,388 Friedman Cliffs,West Joshuabury,Oregon,Liberia,71827,52353,Inactive,2020-01-03,4
272724,Lisa,Dalton,Male,1960-02-27,Multimedia programmer,Marketing,Alexander Fisher,2017-10-24,jennifergomez@example.com,(302)462-2478x9225,135 Stephanie Crossroad Apt. 084,North Marcusfort,South Carolina,Tuvalu,76776,105066,Active,,4
142551,Jenna,Wilkerson,Male,1961-03-22,"Surveyor, rural practice",Sales,Tim Gomez,2021-11-19,xbarnes@example.org,+1-636-281-6821,73087 Sandra Throughway Apt. 903,New Patriciaberg,Alaska,United States Minor Outlying Islands,07323,84733,Inactive,2023-07-29,2
834762,Benjamin,Smith,Male,2003-01-22,Higher education careers adviser,Marketing,Justin Bryan,2022-05-01,bryanjackson@example.org,+1-915-422-9322,0149 Andrea Vista Suite 754,Lake Christopher,Ohio,Iran,41301,87317,Inactive,2024-08-26,4
54643,Brian,Cervantes,Male,1977-01-14,Phytotherapist,HR,Ricardo Benitez,2023-08-06,timothybell@example.net,+1-950-245-8387x5007,317 Cody Wells,Port Jeremystad,Pennsylvania,Romania,66079,40309,Inactive,2024-01-15,2
247963,Daniel,Todd,Female,1998-03-18,Petroleum engineer,Finance,Andrew Williams,2020-01-04,njohnson@example.net,235.520.6226,4266 Jerry Light,West Brianside,Georgia,Comoros,14316,41022,Active,,4
89878,Hayley,Martinez,Female,1980-03-24,"Psychologist, occupational",Operations,John Cook,2016-07-26,anthony19@example.net,5057673526,76352 Rodriguez Run Apt. 228,Mendozaville,Arkansas,Indonesia,54792,82799,Inactive,2017-12-31,1
309175,Bianca,Rasmussen,Female,1989-01-10,Printmaker,Marketing,Keith Beck,2024-07-23,richardsonchristopher@example.com,822.379.9752,789 Richard Stream Apt. 171,Michelleville,Colorado,Bangladesh,34325,61296,Inactive,2024-08-07,1
